Time;"Instr_Nam";Original_Value;Corrupted_Value;Bit_Position
1482463736928746;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";21884712;21882664;11
1482463737022622;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";9901440;9835904;16
1482463737237009;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";38720896;38786432;16
1482463737328620;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";19678592;19744128;16
1482463737422476;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32486784;32421248;16
1482463737645413;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15611264;15676800;16
1482463737737556;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15631744;15697280;16
1482463737831325;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";38712704;38778240;16
1482463737917692;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";35186048;35251584;16
1482463738007055;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";17756168;137456709640;37
1482463738236146;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";27107336;137466060808;37
1482463738472162;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";24592392;137463545864;37
1482463738693898;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";12566536;137451520008;37
1482463738913819;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15126536;137454080008;37
1482463739141751;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";23834064;23832016;11
1482463739228079;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32480720;32478672;11
1482463739327708;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";27311568;27309520;11
1482463739417600;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";21888464;21886416;11
1482463739512612;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32878032;32875984;11
1482463739603909;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";19963344;19961296;11
1482463739693610;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";11267536;11265488;11
1482463739785457;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15543760;15541712;11
1482463739880141;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15818192;15816144;11
1482463739972698;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";34958800;34956752;11
1482463740075838;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";38737024;35184410825856;45
1482463740322847;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";21628032;35184393716864;45
1482463740598269;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";6841472;35184378930304;45
1482463740819702;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";14869632;35184386958464;45
1482463741050394;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";37662336;37662340;2
1482463741181156;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";37322368;37322372;2
1482463741273065;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";36753024;36753028;2
1482463741376247;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";21986944;21986948;2
1482463741470725;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";33017472;33017476;2
1482463741563802;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";32562816;32562820;2
1482463741763219;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";27782784;27782788;2
1482463741856258;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";21241472;21241476;2
1482463741954637;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";29658752;29658756;2
1482463742059562;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";32255960;17212125144;34
1482463742272637;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";7061464;17186930648;34
1482463742492257;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";38883288;17218752472;34
1482463742704910;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";14962648;17194831832;34
1482463742918685;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";16642008;17196511192;34
1482463743150529;"  %50 = getelementptr double, double* %phibase_15, i64 %relidx_6";36230416;1152921504643077392;60
1482463743370469;"  %50 = getelementptr double, double* %phibase_15, i64 %relidx_6";24818960;1152921504631665936;60
1482463743678879;"  %50 = getelementptr double, double* %phibase_15, i64 %relidx_6";31794448;1152921504638641424;60
1482463744073281;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";25032800;25032736;6
1482463744262317;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";12425312;12425248;6
1482463744441244;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15824992;15824928;6
1482463744643262;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";12396640;12396576;6
1482463744841480;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";26916960;26916896;6
1482463745071794;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";31291080;4611686018458678984;62
1482463745413819;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";19416776;4611686018446804680;62
1482463745754228;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";23824072;4611686018451211976;62
1482463746058774;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";7434712;7434704;3
1482463746194940;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";20869592;20869584;3
1482463746283792;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";15036888;15036880;3
1482463746374155;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";8069592;8069584;3
1482463746464167;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";26890712;26890704;3
1482463746556238;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";16937432;16937424;3
1482463746647092;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";28385752;28385744;3
1482463746739754;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";33575384;33575376;3
1482463746831062;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";30884312;30884304;3
1482463746925861;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";12386776;12386768;3
1482463747037356;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";31212416;31212480;6
1482463747254339;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";28844928;28844992;6
1482463747470842;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";8483712;8483776;6
1482463747708997;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";24544128;24544192;6
1482463747934410;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";36688768;36688832;6
1482463748185999;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32763888;8796125786096;43
1482463748411748;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";34291696;8796127313904;43
1482463748640354;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";23425008;8796116447216;43
1482463748871562;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";31924208;8796124946416;43
1482463749110729;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";7043112;6912040;17
1482463749326669;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";13899816;14030888;17
1482463749417258;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";19109928;18978856;17
1482463749634909;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";37955624;37824552;17
1482463749851734;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";8247336;8378408;17
1482463749949513;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";27961384;27830312;17
1482463750194535;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";14498032;2161981680;31
1482463750434899;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";31361264;2178844912;31
1482463750667809;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";29120752;2176604400;31
1482463750974163;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";23083248;2170566896;31
1482463751461906;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";37655552;37655560;3
1482463751630697;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";30274560;30274568;3
1482463751781749;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";11068416;11068424;3
1482463751968504;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";9876480;9876488;3
1482463752152890;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";36533152;170750880;27
1482463752505299;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32261024;166478752;27
1482463752894751;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";13505440;147723168;27
1482463753268152;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";26361248;26361250;1
1482463753445940;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";17866144;17866146;1
1482463753627573;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";34454944;34454946;1
1482463753746160;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";35671456;35671458;1
1482463753847206;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";23252384;23252386;1
1482463754033353;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";28925192;29187336;18
1482463754529379;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";9837832;9575688;18
1482463755038006;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";39028936;39028937;0
1482463755322199;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";14149832;14149833;0
1482463755480307;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";22603976;22603977;0
1482463755638099;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";19409096;19409097;0
1482463755796300;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";14358728;14358729;0
1482463755955577;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";31316168;31316169;0
1482463756117113;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";16895144;4503599644265640;52
1482463756341676;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";39038120;4503599666408616;52
1482463756565155;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";15101096;4503599642471592;52
1482463756798289;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";6991016;4503599634361512;52
1482463757053642;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";10781472;70368754959136;46
1482463757296080;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";24417056;70368768594720;46
1482463757524053;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";10015520;70368754193184;46
1482463757751848;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";8459040;70368752636704;46
1482463757984301;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";21078816;70368765256480;46
1482463758205715;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";23553528;1099535181304;40
1482463758428171;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";21067256;1099532695032;40
1482463758650143;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";33912312;1099545540088;40
1482463758882025;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";27403768;1099539031544;40
1482463759109872;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";29694152;8619628744;33
1482463759340280;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";31357128;8621291720;33
1482463759572767;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";18630856;8608565448;33
1482463759939221;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";36600008;8626534600;33
1482463760250659;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";20943920;2251799834629168;51
1482463760562606;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";28075056;2251799841760304;51
1482463760960993;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";28673072;2251799842358320;51
1482463761382172;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";19078664;16981512;21
1482463761752603;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";12660232;14757384;21
1482463762172685;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";38059360;18014398547541344;54
1482463762571686;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";19271008;18014398528752992;54
1482463762960100;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";29511008;18014398538992992;54
1482463763232471;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";10299200;10315584;14
1482463763404523;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";32302912;32286528;14
1482463763572958;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";39106368;39122752;14
1482463763781476;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";11634496;11650880;14
1482463763930832;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";28100416;28084032;14
1482463764032163;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";32287232;300722688;28
1482463764278457;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";14649856;283085312;28
1482463764514727;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";33626624;302062080;28
1482463764753104;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";18745856;287181312;28
1482463764994292;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";11205120;279640576;28
1482463765234887;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";10336928;144115188086192800;57
1482463765460415;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";39963296;144115188115819168;57
1482463765686421;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";13425312;144115188089281184;57
1482463765917339;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";28785312;144115188104641184;57
1482463766158304;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";37226936;8627161528;33
1482463766402073;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";23087544;8613022136;33
1482463766643776;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";19675576;8609610168;33
1482463766870117;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";35260856;8625195448;33
1482463767140768;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";29506808;30555384;20
1482463767483415;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";17796344;18844920;20
1482463767843696;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";9039096;10087672;20
1482463768369725;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";22746376;22746440;6
1482463768774030;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";16336136;16336200;6
1482463769200264;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32434352;72057594070362288;56
1482463769613480;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";37988528;72057594075916464;56
1482463770045768;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";23918192;7140976;24
1482463770492590;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";24381040;7603824;24
1482463770963732;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";13268592;30045808;24
1482463771259332;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32210480;140737520565808;47
1482463771617569;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";16281136;140737504636464;47
1482463771864323;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";12320304;140737500675632;47
1482463772086896;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";6491360;2305843009220185312;61
1482463772318128;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";27368672;2305843009241062624;61
1482463772546627;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";34569440;2305843009248263392;61
1482463772761582;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";37706976;2305843009251400928;61
1482463773001862;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";8527072;2305843009222221024;61
1482463773224101;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";18447208;140737506802536;47
1482463773608848;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";11570024;140737499925352;47
1482463774073951;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";15560728;288230376167272472;58
1482463774484379;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";6500376;288230376158212120;58
1482463774842114;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";18874392;288230376170586136;58
1482463775103562;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";10974112;-9223372036843801696;63
1482463775484039;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";12530592;-9223372036842245216;63
1482463775901864;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";10511264;-9223372036844264544;63
1482463776140253;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";9873912;9865720;13
1482463776345448;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";39901688;39909880;13
1482463776768207;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";12184056;12175864;13
1482463776959105;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";24521208;24513016;13
1482463777142899;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";10208048;2157691696;31
1482463777438233;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";8086320;2155569968;31
1482463777849419;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";37720880;2185204528;31
1482463778138675;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";15382416;35184387471248;45
1482463778358279;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";7624592;35184379713424;45
1482463778591296;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";11356048;35184383444880;45
1482463778818263;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";12883856;35184384972688;45
1482463779043051;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";19983712;68739460448;36
1482463779273751;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";22060384;68741537120;36
1482463779511506;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";32562528;68752039264;36
1482463779754160;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";34762080;68754238816;36
1482463780000576;"  %266 = getelementptr double, double* %phibase_61, i64 %relidx_10";12074336;68731551072;36
1482463780241150;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";13377472;30154688;24
1482463780477878;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";21737408;4960192;24
1482463780713594;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";10133440;26910656;24
1482463780955874;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";19836864;3059648;24
1482463781184515;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";11308528;548179440;29
1482463781403132;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";30887408;567758320;29
1482463781634438;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";35954160;572825072;29
1482463781865158;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";16748016;553618928;29
1482463782094994;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32703176;32572104;17
1482463782340555;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";34570952;34439880;17
1482463782563707;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";7770824;7639752;17
1482463782788567;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15643336;15512264;17
1482463783020533;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";13844568;562949967265880;49
1482463783262015;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";23220312;562949976641624;49
1482463783489074;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";23892056;562949977313368;49
1482463783715692;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";34041944;562949987463256;49
1482463783950150;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";30040152;562949983461464;49
1482463784204908;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";6630648;6630520;7
1482463784438271;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";23305464;23305336;7
1482463784667497;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";8457464;8457336;7
1482463784903839;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";22154488;22154360;7
1482463785138142;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";6420264;274855720;28
1482463785366543;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";28866344;297301800;28
1482463785603455;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";10065704;278501160;28
1482463785839645;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";35288872;303724328;28
1482463786074304;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";33035376;4398079546480;42
1482463786305724;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";24843376;4398071354480;42
1482463786543981;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";8950896;4398055462000;42
1482463786783268;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";9151600;4398055662704;42
1482463787016196;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";34367488;35416064;20
1482463787248022;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";33556480;34605056;20
1482463787484163;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";38561792;39610368;20
1482463787702769;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";19224576;20273152;20
1482463788067151;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";18972656;1125899925815280;50
1482463788410829;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";10608624;1125899917451248;50
1482463788808416;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";19255280;1125899926097904;50
1482463789121228;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";27324656;27325680;10
1482463789463055;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";31891696;31892720;10
1482463789897461;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";14594288;14595312;10
1482463790264022;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";23076952;20979800;21
1482463790581992;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";36876376;34779224;21
1482463790879630;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";18731096;20828248;21
1482463791278873;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";21350128;1152921504628197104;60
1482463791601296;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";28468976;1152921504635315952;60
1482463792029614;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";18921480;137457874952;37
1482463792468397;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";15841288;137454794760;37
1482463792784976;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";23824392;137462777864;37
1482463793062080;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";10713080;34370451448;35
1482463793310034;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";37242872;34396981240;35
1482463793550934;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";31107064;34390845432;35
1482463793787933;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32483320;34392221688;35
1482463794042963;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";39902200;549795716088;39
1482463794275533;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";18439160;549774253048;39
1482463794749609;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";27933688;549783747576;39
1482463795181823;"  %208 = getelementptr double, double* %castinttoptr51, i64 %relidx_10";38688240;38163952;19
1482463795486002;"  %208 = getelementptr double, double* %castinttoptr51, i64 %relidx_10";12961264;13485552;19
1482463795953199;"  %208 = getelementptr double, double* %castinttoptr51, i64 %relidx_10";9340400;8816112;19
1482463796364892;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";9726640;9759408;15
1482463796517741;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";14604976;14572208;15
1482463796891969;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";33847984;33880752;15
1482463797082689;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";38194360;576460752341617848;59
1482463797405132;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";24259768;576460752327683256;59
1482463797812271;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15027384;576460752318450872;59
1482463798189694;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";8766968;8701432;16
1482463798533410;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";26166776;26101240;16
1482463798954618;"  %150 = getelementptr double, double* %castinttoptr60, i64 %relidx_9";12547576;12482040;16
1482463799222656;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";6467344;137445420816;37
1482463799468215;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";13741840;137452695312;37
1482463799702014;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";14053136;137453006608;37
1482463799938925;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";13942544;137452896016;37
1482463800168925;"  %271 = getelementptr double, double* %castinttoptr69, i64 %relidx_11";13128144;13128176;5
1482463800397657;"  %271 = getelementptr double, double* %castinttoptr69, i64 %relidx_11";30663120;30663152;5
1482463800636515;"  %271 = getelementptr double, double* %castinttoptr69, i64 %relidx_11";30343632;30343664;5
1482463800894373;"  %271 = getelementptr double, double* %castinttoptr69, i64 %relidx_11";20095440;20095472;5
1482463801164339;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";15577744;15577728;4
1482463801270074;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";20501136;20501120;4
1482463801367669;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";38531728;38531712;4
1482463801493380;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";38253200;38253184;4
1482463801631158;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";38142608;38142592;4
1482463801732300;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";35963536;35963520;4
1482463801842734;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";32117392;32117376;4
1482463801947348;"  %145 = getelementptr double, double* %phibase_31, i64 %relidx_8";35574416;35574400;4
1482463802058171;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";22000696;576460752325424184;59
1482463802292459;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";24151096;576460752327574584;59
1482463802614581;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";14660664;576460752318084152;59
1482463802871517;"  %136 = getelementptr double, double* %phibase_23, i64 %relidx_8";6747192;576460752310170680;59
1482463803119286;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";30330712;26136408;22
1482463803349640;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";37945176;33750872;22
1482463803601110;"  %257 = getelementptr double, double* %phibase_57, i64 %relidx_10";20660056;24854360;22
